8.000000000000000000e+00,1.590000000000000000e+02,3.569999999999999840e+00,7.299999999999999822e-01,7.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.400000000000000000e+01,3.480000000000000000e+02,3.279999999999999805e+00,7.299999999999999822e-01,1.800000000000000000e+01,4.830000000000000071e+00,5.000000000000000000e-01,1.800000000000000000e+01,5.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+01
9.000000000000000000e+00,2.260000000000000000e+02,3.549999999999999822e+00,8.900000000000000133e-01,1.200000000000000000e+01,4.730000000000000426e+00,6.199999999999999956e-01,1.200000000000000000e+01,1.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00
1.400000000000000000e+01,5.390000000000000000e+02,3.000000000000000000e+00,1.149999999999999911e+00,9.000000000000000000e+00,4.889999999999999680e+00,3.099999999999999978e-01,9.000000000000000000e+00,2.000000000000000000e+00,3.300000000000000000e+01,1.300000000000000000e+01,2.200000000000000000e+01,1.400000000000000000e+01
1.900000000000000000e+01,3.810000000000000000e+02,2.459999999999999964e+00,1.219999999999999973e+00,1.300000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
1.000000000000000000e+01,1.800000000000000000e+02,3.220000000000000195e+00,6.300000000000000044e-01,9.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000000e+00,1.590000000000000000e+02,3.799999999999999822e+00,4.000000000000000222e-01,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+01,2.950000000000000000e+02,2.750000000000000000e+00,1.300000000000000044e+00,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,1.400000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01
7.000000000000000000e+00,1.510000000000000000e+02,2.569999999999999840e+00,9.000000000000000222e-01,7.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
9.000000000000000000e+00,9.700000000000000000e+01,2.830000000000000071e+00,9.000000000000000222e-01,6.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
7.000000000000000000e+00,7.500000000000000000e+01,2.799999999999999822e+00,1.080000000000000071e+00,1.000000000000000000e+01,4.700000000000000178e+00,4.600000000000000200e-01,1.000000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.000000000000000000e+00,1.340000000000000000e+02,2.669999999999999929e+00,1.110000000000000098e+00,6.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
8.000000000000000000e+00,1.550000000000000000e+02,2.220000000000000195e+00,7.900000000000000355e-01,9.000000000000000000e+00,4.889999999999999680e+00,3.099999999999999978e-01,9.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
6.000000000000000000e+00,1.300000000000000000e+02,3.000000000000000000e+00,8.199999999999999512e-01,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,8.900000000000000000e+01,1.669999999999999929e+00,9.399999999999999467e-01,3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
1.900000000000000000e+01,2.320000000000000000e+02,2.779999999999999805e+00,1.179999999999999938e+00,1.800000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00,1.200000000000000000e+01,5.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
6.000000000000000000e+00,1.410000000000000000e+02,2.500000000000000000e+00,5.000000000000000000e-01,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
3.500000000000000000e+01,1.033000000000000000e+03,3.520000000000000018e+00,7.900000000000000355e-01,2.100000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000000e+01,5.000000000000000000e+00,4.200000000000000000e+01,1.200000000000000000e+01,3.000000000000000000e+01,1.200000000000000000e+01
2.400000000000000000e+01,6.780000000000000000e+02,2.140000000000000124e+00,8.900000000000000133e-01,2.100000000000000000e+01,4.950000000000000178e+00,2.099999999999999922e-01,2.100000000000000000e+01,5.000000000000000000e+00,3.400000000000000000e+01,1.300000000000000000e+01,1.600000000000000000e+01,1.900000000000000000e+01
8.000000000000000000e+00,1.280000000000000000e+02,2.560000000000000053e+00,8.299999999999999600e-01,9.000000000000000000e+00,4.559999999999999609e+00,1.260000000000000009e+00,9.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,4.300000000000000000e+01,3.000000000000000000e+00,8.199999999999999512e-01,6.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,1.880000000000000000e+02,1.250000000000000000e+00,4.299999999999999933e-01,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00
8.000000000000000000e+00,7.400000000000000000e+01,2.000000000000000000e+00,6.300000000000000044e-01,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00
7.000000000000000000e+00,1.440000000000000000e+02,1.800000000000000044e+00,7.500000000000000000e-01,5.000000000000000000e+00,4.799999999999999822e+00,4.000000000000000222e-01,5.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
7.000000000000000000e+00,1.790000000000000000e+02,2.000000000000000000e+00,8.199999999999999512e-01,6.000000000000000000e+00,4.830000000000000071e+00,3.699999999999999956e-01,6.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00
1.200000000000000000e+01,2.140000000000000000e+02,2.709999999999999964e+00,9.599999999999999645e-01,1.400000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00
8.000000000000000000e+00,2.670000000000000000e+02,3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+01,5.670000000000000000e+02,2.410000000000000142e+00,9.799999999999999822e-01,2.200000000000000000e+01,4.910000000000000142e+00,2.899999999999999800e-01,2.200000000000000000e+01,2.000000000000000000e+00,2.300000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+01,1.500000000000000000e+01
9.000000000000000000e+00,1.190000000000000000e+02,2.109999999999999876e+00,5.699999999999999512e-01,9.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00
6.000000000000000000e+00,2.110000000000000000e+02,1.500000000000000000e+00,5.000000000000000000e-01,4.000000000000000000e+00,4.750000000000000000e+00,4.299999999999999933e-01,4.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00
1.000000000000000000e+01,1.800000000000000000e+02,2.859999999999999876e+00,8.299999999999999600e-01,7.000000000000000000e+00,4.709999999999999964e+00,4.500000000000000111e-01,7.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00
6.000000000000000000e+00,1.040000000000000000e+02,2.750000000000000000e+00,4.299999999999999933e-01,4.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00
4.700000000000000000e+01,8.500000000000000000e+02,1.179999999999999938e+00,4.699999999999999734e-01,6.000000000000000000e+01,4.530000000000000249e+00,9.000000000000000222e-01,6.000000000000000000e+01,3.000000000000000000e+00,3.700000000000000000e+01,1.400000000000000000e+01,3.000000000000000000e+01,2.500000000000000000e+01
4.700000000000000000e+01,1.182000000000000000e+03,1.459999999999999964e+00,6.099999999999999867e-01,6.700000000000000000e+01,4.820000000000000284e+00,7.099999999999999645e-01,6.700000000000000000e+01,6.000000000000000000e+00,6.200000000000000000e+01,1.800000000000000000e+01,3.200000000000000000e+01,2.800000000000000000e+01
1.500000000000000000e+01,3.600000000000000000e+02,2.310000000000000053e+00,5.799999999999999600e-01,1.600000000000000000e+01,4.559999999999999609e+00,6.099999999999999867e-01,1.600000000000000000e+01,4.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,1.700000000000000000e+01,9.000000000000000000e+00
8.000000000000000000e+00,3.400000000000000000e+01,1.760000000000000009e+00,8.800000000000000044e-01,1.700000000000000000e+01,4.879999999999999893e+00,3.200000000000000067e-01,1.700000000000000000e+01,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+02,1.166000000000000000e+03,1.139999999999999902e+00,3.800000000000000044e-01,1.490000000000000000e+02,4.549999999999999822e+00,8.199999999999999512e-01,1.490000000000000000e+02,8.000000000000000000e+00,5.100000000000000000e+01,2.500000000000000000e+01,3.600000000000000000e+01,3.000000000000000000e+01
9.600000000000000000e+01,1.984000000000000000e+03,1.320000000000000062e+00,6.400000000000000133e-01,1.290000000000000000e+02,4.730000000000000426e+00,8.499999999999999778e-01,1.290000000000000000e+02,5.900000000000000000e+01,9.900000000000000000e+01,3.100000000000000000e+01,7.200000000000000000e+01,4.400000000000000000e+01
1.900000000000000000e+01,1.970000000000000000e+02,2.060000000000000053e+00,6.400000000000000133e-01,1.700000000000000000e+01,4.709999999999999964e+00,4.600000000000000200e-01,1.700000000000000000e+01,6.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,3.000000000000000000e+00
2.300000000000000000e+01,2.700000000000000000e+02,1.850000000000000089e+00,6.500000000000000222e-01,2.000000000000000000e+01,4.750000000000000000e+00,4.299999999999999933e-01,2.000000000000000000e+01,1.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00
1.300000000000000000e+01,1.780000000000000000e+02,1.729999999999999982e+00,6.800000000000000488e-01,1.500000000000000000e+01,4.799999999999999822e+00,4.000000000000000222e-01,1.500000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00
9.000000000000000000e+00,1.950000000000000000e+02,1.790000000000000036e+00,1.010000000000000009e+00,1.400000000000000000e+01,3.140000000000000124e+00,1.600000000000000089e+00,1.400000000000000000e+01,0.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00
2.100000000000000000e+01,4.160000000000000000e+02,2.350000000000000089e+00,8.399999999999999689e-01,1.700000000000000000e+01,4.940000000000000391e+00,2.399999999999999911e-01,1.700000000000000000e+01,5.000000000000000000e+00,1.700000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,8.000000000000000000e+00
1.500000000000000000e+01,4.110000000000000000e+02,1.790000000000000036e+00,7.700000000000000178e-01,1.400000000000000000e+01,4.070000000000000284e+00,1.100000000000000089e+00,1.400000000000000000e+01,1.000000000000000000e+00,1.900000000000000000e+01,9.000000000000000000e+00,1.300000000000000000e+01,1.200000000000000000e+01
1.200000000000000000e+01,8.530000000000000000e+02,2.669999999999999929e+00,8.499999999999999778e-01,1.200000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.900000000000000000e+01,4.100000000000000000e+01,1.700000000000000000e+01,1.500000000000000000e+01,1.900000000000000000e+01
4.800000000000000000e+01,1.635000000000000000e+03,2.450000000000000178e+00,9.499999999999999556e-01,4.000000000000000000e+01,4.879999999999999893e+00,5.100000000000000089e-01,4.000000000000000000e+01,4.500000000000000000e+01,6.000000000000000000e+01,1.800000000000000000e+01,4.400000000000000000e+01,2.500000000000000000e+01
1.000000000000000000e+01,1.570000000000000000e+02,2.000000000000000000e+00,7.099999999999999645e-01,1.200000000000000000e+01,5.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00
1.840000000000000000e+02,8.319000000000000000e+03,2.529999999999999805e+00,9.100000000000000311e-01,1.050000000000000000e+02,4.120000000000000107e+00,1.139999999999999902e+00,1.050000000000000000e+02,5.900000000000000000e+01,3.470000000000000000e+02,1.160000000000000000e+02,2.400000000000000000e+02,1.800000000000000000e+02
1.200000000000000000e+01,1.680000000000000000e+02,2.220000000000000195e+00,9.200000000000000400e-01,9.000000000000000000e+00,4.669999999999999929e+00,4.699999999999999734e-01,9.000000000000000000e+00,1.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,6.000000000000000000e+00,4.000000000000000000e+00
8.000000000000000000e+00,2.450000000000000000e+02,2.109999999999999876e+00,8.699999999999999956e-01,9.000000000000000000e+00,4.889999999999999680e+00,3.099999999999999978e-01,9.000000000000000000e+00,1.000000000000000000e+00,1.300000000000000000e+01,6.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00
3.500000000000000000e+01,1.461000000000000000e+03,3.080000000000000071e+00,8.599999999999999867e-01,2.400000000000000000e+01,3.379999999999999893e+00,1.629999999999999893e+00,2.400000000000000000e+01,2.100000000000000000e+01,6.200000000000000000e+01,1.500000000000000000e+01,3.700000000000000000e+01,3.100000000000000000e+01
1.600000000000000000e+01,5.020000000000000000e+02,2.240000000000000213e+00,8.699999999999999956e-01,2.100000000000000000e+01,3.759999999999999787e+00,1.570000000000000062e+00,2.100000000000000000e+01,5.000000000000000000e+00,2.000000000000000000e+01,9.000000000000000000e+00,1.700000000000000000e+01,1.200000000000000000e+01
7.000000000000000000e+00,1.630000000000000000e+02,2.000000000000000000e+00,8.900000000000000133e-01,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
1.200000000000000000e+01,1.810000000000000000e+02,1.570000000000000062e+00,7.299999999999999822e-01,7.000000000000000000e+00,4.709999999999999964e+00,4.500000000000000111e-01,7.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01
2.400000000000000000e+01,7.510000000000000000e+02,2.890000000000000124e+00,1.120000000000000107e+00,1.900000000000000000e+01,3.740000000000000213e+00,1.479999999999999982e+00,1.900000000000000000e+01,1.100000000000000000e+01,3.100000000000000000e+01,1.300000000000000000e+01,1.800000000000000000e+01,1.800000000000000000e+01
1.500000000000000000e+01,2.530000000000000000e+02,2.290000000000000036e+00,8.900000000000000133e-01,2.400000000000000000e+01,3.879999999999999893e+00,1.330000000000000071e+00,2.400000000000000000e+01,0.000000000000000000e+00,8.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
9.000000000000000000e+00,1.030000000000000000e+02,1.379999999999999893e+00,4.799999999999999822e-01,8.000000000000000000e+00,4.879999999999999893e+00,3.300000000000000155e-01,8.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.900000000000000000e+01,3.850000000000000000e+02,1.500000000000000000e+00,5.000000000000000000e-01,1.400000000000000000e+01,4.929999999999999716e+00,2.600000000000000089e-01,1.400000000000000000e+01,1.000000000000000000e+00,2.200000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00
9.000000000000000000e+00,1.110000000000000000e+02,1.800000000000000044e+00,7.500000000000000000e-01,1.000000000000000000e+01,4.700000000000000178e+00,4.600000000000000200e-01,1.000000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00
8.000000000000000000e+00,2.540000000000000000e+02,1.860000000000000098e+00,9.899999999999999911e-01,7.000000000000000000e+00,4.860000000000000320e+00,3.499999999999999778e-01,7.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00
9.000000000000000000e+00,2.650000000000000000e+02,2.000000000000000000e+00,6.700000000000000400e-01,9.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+01,2.000000000000000000e+00
1.100000000000000000e+01,1.050000000000000000e+02,1.669999999999999929e+00,6.700000000000000400e-01,9.000000000000000000e+00,4.330000000000000071e+00,1.250000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
5.800000000000000000e+01,2.233000000000000000e+03,3.069999999999999840e+00,1.030000000000000027e+00,2.800000000000000000e+01,4.500000000000000000e+00,8.199999999999999512e-01,2.800000000000000000e+01,7.000000000000000000e+01,8.800000000000000000e+01,2.300000000000000000e+01,5.500000000000000000e+01,2.600000000000000000e+01
8.000000000000000000e+00,1.160000000000000000e+02,1.750000000000000000e+00,8.299999999999999600e-01,8.000000000000000000e+00,4.379999999999999893e+00,1.320000000000000062e+00,8.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
1.500000000000000000e+01,1.950000000000000000e+02,1.919999999999999929e+00,8.599999999999999867e-01,1.200000000000000000e+01,4.669999999999999929e+00,4.699999999999999734e-01,1.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00
1.500000000000000000e+01,2.480000000000000000e+02,2.649999999999999911e+00,9.599999999999999645e-01,2.300000000000000000e+01,4.780000000000000249e+00,4.099999999999999756e-01,2.300000000000000000e+01,9.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00
9.000000000000000000e+00,1.320000000000000000e+02,2.290000000000000036e+00,4.500000000000000111e-01,7.000000000000000000e+00,4.709999999999999964e+00,4.500000000000000111e-01,7.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
7.000000000000000000e+00,7.000000000000000000e+01,1.750000000000000000e+00,4.299999999999999933e-01,4.000000000000000000e+00,4.750000000000000000e+00,4.299999999999999933e-01,4.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00
1.600000000000000000e+01,5.140000000000000000e+02,1.889999999999999902e+00,5.500000000000000444e-01,1.900000000000000000e+01,4.469999999999999751e+00,5.000000000000000000e-01,1.900000000000000000e+01,7.000000000000000000e+00,2.500000000000000000e+01,7.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+01
1.300000000000000000e+01,5.170000000000000000e+02,2.500000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,4.750000000000000000e+00,4.299999999999999933e-01,8.000000000000000000e+00,6.000000000000000000e+00,1.500000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00
1.500000000000000000e+01,3.170000000000000000e+02,1.560000000000000053e+00,6.800000000000000488e-01,9.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01
1.300000000000000000e+01,2.900000000000000000e+02,1.750000000000000000e+00,6.600000000000000311e-01,8.000000000000000000e+00,4.750000000000000000e+00,4.299999999999999933e-01,8.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
2.700000000000000000e+01,6.440000000000000000e+02,2.140000000000000124e+00,5.200000000000000178e-01,1.400000000000000000e+01,4.570000000000000284e+00,4.899999999999999911e-01,1.400000000000000000e+01,5.000000000000000000e+00,2.800000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,2.100000000000000000e+01
